,sold,date,region
4440,"$2,260.00",2021-02-20,north
4441,"$2,105.00",2021-02-20,south
4442,"$2,420.00",2021-02-20,east
4443,"$2,400.00",2021-02-20,west
4444,"$2,345.00",2021-02-21,north
4445,"$2,040.00",2021-02-21,south
4446,"$2,170.00",2021-02-21,east
4447,"$2,445.00",2021-02-21,west
4448,"$2,145.00",2021-02-22,north
4449,"$2,050.00",2021-02-22,south
4450,"$2,200.00",2021-02-22,east
4451,"$2,140.00",2021-02-22,west
4452,"$2,490.00",2021-02-23,north
4453,"$2,370.00",2021-02-23,south
4454,"$2,055.00",2021-02-23,east
4455,"$2,380.00",2021-02-23,west
4456,"$2,330.00",2021-02-24,north
4457,"$2,420.00",2021-02-24,south
4458,"$2,235.00",2021-02-24,east
4459,"$2,045.00",2021-02-24,west
4460,"$2,205.00",2021-02-25,north
4461,"$2,065.00",2021-02-25,south
4462,"$2,300.00",2021-02-25,east
4463,"$2,035.00",2021-02-25,west
4464,"$2,455.00",2021-02-26,north
4465,"$2,350.00",2021-02-26,south
4466,"$2,270.00",2021-02-26,east
4467,"$2,315.00",2021-02-26,west
4468,"$2,000.00",2021-02-27,north
4469,"$2,305.00",2021-02-27,south
4470,"$2,150.00",2021-02-27,east
4471,"$2,305.00",2021-02-27,west
4472,"$2,145.00",2021-02-28,north
4473,"$2,155.00",2021-02-28,south
4474,"$2,290.00",2021-02-28,east
4475,"$2,155.00",2021-02-28,west
4476,"$2,360.00",2021-03-01,north
4477,"$2,430.00",2021-03-01,south
4478,"$2,185.00",2021-03-01,east
4479,"$2,245.00",2021-03-01,west
4480,"$2,370.00",2021-03-02,north
4481,"$2,300.00",2021-03-02,south
4482,"$2,215.00",2021-03-02,east
4483,"$2,225.00",2021-03-02,west
4484,"$2,405.00",2021-03-03,north
4485,"$2,000.00",2021-03-03,south
4486,"$2,025.00",2021-03-03,east
4487,"$2,380.00",2021-03-03,west
4488,"$2,390.00",2021-03-04,north
4489,"$2,335.00",2021-03-04,south
4490,"$2,205.00",2021-03-04,east
4491,"$2,035.00",2021-03-04,west
4492,"$2,080.00",2021-03-05,north
4493,"$2,340.00",2021-03-05,south
4494,"$2,045.00",2021-03-05,east
4495,"$2,005.00",2021-03-05,west
4496,"$2,075.00",2021-03-06,north
4497,"$2,190.00",2021-03-06,south
4498,"$2,305.00",2021-03-06,east
4499,"$2,190.00",2021-03-06,west
4500,"$2,220.00",2021-03-07,north
4501,"$2,025.00",2021-03-07,south
4502,"$2,350.00",2021-03-07,east
4503,"$2,425.00",2021-03-07,west
4504,"$2,170.00",2021-03-08,north
4505,"$2,095.00",2021-03-08,south
4506,"$2,475.00",2021-03-08,east
4507,"$2,395.00",2021-03-08,west
4508,"$2,380.00",2021-03-09,north
4509,"$2,000.00",2021-03-09,south
4510,"$2,180.00",2021-03-09,east
4511,"$2,365.00",2021-03-09,west
4512,"$2,380.00",2021-03-10,north
4513,"$2,320.00",2021-03-10,south
4514,"$2,005.00",2021-03-10,east
4515,"$2,270.00",2021-03-10,west
4516,"$2,005.00",2021-03-11,north
4517,"$2,410.00",2021-03-11,south
4518,"$2,065.00",2021-03-11,east
4519,"$2,170.00",2021-03-11,west
4520,"$2,175.00",2021-03-12,north
4521,"$2,310.00",2021-03-12,south
4522,"$2,490.00",2021-03-12,east
4523,"$2,400.00",2021-03-12,west
4524,"$2,065.00",2021-03-13,north
4525,"$2,165.00",2021-03-13,south
4526,"$2,305.00",2021-03-13,east
4527,"$2,100.00",2021-03-13,west
4528,"$2,245.00",2021-03-14,north
4529,"$2,365.00",2021-03-14,south
4530,"$2,300.00",2021-03-14,east
4531,"$2,340.00",2021-03-14,west
4532,"$2,330.00",2021-03-15,north
4533,"$2,445.00",2021-03-15,south
4534,"$2,390.00",2021-03-15,east
4535,"$2,210.00",2021-03-15,west
4536,"$2,365.00",2021-03-16,north
4537,"$2,500.00",2021-03-16,south
4538,"$2,235.00",2021-03-16,east
4539,"$2,480.00",2021-03-16,west
4540,"$2,065.00",2021-03-17,north
4541,"$2,325.00",2021-03-17,south
4542,"$2,480.00",2021-03-17,east
4543,"$2,265.00",2021-03-17,west
4544,"$2,440.00",2021-03-18,north
4545,"$2,020.00",2021-03-18,south
4546,"$2,115.00",2021-03-18,east
4547,"$2,075.00",2021-03-18,west
4548,"$2,035.00",2021-03-19,north
4549,"$2,495.00",2021-03-19,south
4550,"$2,340.00",2021-03-19,east
4551,"$2,220.00",2021-03-19,west
4552,"$2,380.00",2021-03-20,north
4553,"$2,360.00",2021-03-20,south
4554,"$2,325.00",2021-03-20,east
4555,"$2,340.00",2021-03-20,west
4556,"$2,300.00",2021-03-21,north
4557,"$2,030.00",2021-03-21,south
4558,"$2,110.00",2021-03-21,east
4559,"$2,490.00",2021-03-21,west
4560,"$2,420.00",2021-03-22,north
4561,"$2,030.00",2021-03-22,south
4562,"$2,450.00",2021-03-22,east
4563,"$2,315.00",2021-03-22,west
4564,"$2,470.00",2021-03-23,north
4565,"$2,240.00",2021-03-23,south
4566,"$2,155.00",2021-03-23,east
4567,"$2,005.00",2021-03-23,west
4568,"$2,005.00",2021-03-24,north
4569,"$2,075.00",2021-03-24,south
4570,"$2,080.00",2021-03-24,east
4571,"$2,395.00",2021-03-24,west
4572,"$2,435.00",2021-03-25,north
4573,"$2,055.00",2021-03-25,south
4574,"$2,130.00",2021-03-25,east
4575,"$2,365.00",2021-03-25,west
4576,"$2,320.00",2021-03-26,north
4577,"$2,325.00",2021-03-26,south
4578,"$2,210.00",2021-03-26,east
4579,"$2,225.00",2021-03-26,west
4580,"$2,465.00",2021-03-27,north
4581,"$2,175.00",2021-03-27,south
4582,"$2,145.00",2021-03-27,east
4583,"$2,085.00",2021-03-27,west
4584,"$2,310.00",2021-03-28,north
4585,"$2,070.00",2021-03-28,south
4586,"$2,355.00",2021-03-28,east
4587,"$2,410.00",2021-03-28,west
4588,"$2,475.00",2021-03-29,north
4589,"$2,005.00",2021-03-29,south
4590,"$2,025.00",2021-03-29,east
4591,"$2,265.00",2021-03-29,west
4592,"$2,090.00",2021-03-30,north
4593,"$2,390.00",2021-03-30,south
4594,"$2,410.00",2021-03-30,east
4595,"$2,035.00",2021-03-30,west
4596,"$2,475.00",2021-03-31,north
4597,"$2,135.00",2021-03-31,south
4598,"$2,440.00",2021-03-31,east
4599,"$2,105.00",2021-03-31,west
4600,"$2,405.00",2021-04-01,north
4601,"$2,000.00",2021-04-01,south
4602,"$2,480.00",2021-04-01,east
4603,"$2,495.00",2021-04-01,west
4604,"$2,260.00",2021-04-02,north
4605,"$2,100.00",2021-04-02,south
4606,"$2,480.00",2021-04-02,east
4607,"$2,325.00",2021-04-02,west
4608,"$2,345.00",2021-04-03,north
4609,"$2,005.00",2021-04-03,south
4610,"$2,175.00",2021-04-03,east
4611,"$2,330.00",2021-04-03,west
4612,"$2,480.00",2021-04-04,north
4613,"$2,455.00",2021-04-04,south
4614,"$2,165.00",2021-04-04,east
4615,"$2,355.00",2021-04-04,west
4616,"$2,270.00",2021-04-05,north
4617,"$2,415.00",2021-04-05,south
4618,"$2,150.00",2021-04-05,east
4619,"$2,215.00",2021-04-05,west
4620,"$2,440.00",2021-04-06,north
4621,"$2,435.00",2021-04-06,south
4622,"$2,255.00",2021-04-06,east
4623,"$2,260.00",2021-04-06,west
4624,"$2,020.00",2021-04-07,north
4625,"$2,125.00",2021-04-07,south
4626,"$2,120.00",2021-04-07,east
4627,"$2,070.00",2021-04-07,west
4628,"$2,135.00",2021-04-08,north
4629,"$2,050.00",2021-04-08,south
4630,"$2,400.00",2021-04-08,east
4631,"$2,040.00",2021-04-08,west
4632,"$2,265.00",2021-04-09,north
4633,"$2,340.00",2021-04-09,south
4634,"$2,245.00",2021-04-09,east
4635,"$2,450.00",2021-04-09,west
4636,"$2,385.00",2021-04-10,north
4637,"$2,255.00",2021-04-10,south
4638,"$2,065.00",2021-04-10,east
4639,"$2,295.00",2021-04-10,west
4640,"$2,415.00",2021-04-11,north
4641,"$2,355.00",2021-04-11,south
4642,"$2,425.00",2021-04-11,east
4643,"$2,150.00",2021-04-11,west
4644,"$2,285.00",2021-04-12,north
4645,"$2,315.00",2021-04-12,south
4646,"$2,080.00",2021-04-12,east
4647,"$2,305.00",2021-04-12,west
4648,"$2,115.00",2021-04-13,north
4649,"$2,380.00",2021-04-13,south
4650,"$2,195.00",2021-04-13,east
4651,"$2,325.00",2021-04-13,west
4652,"$2,045.00",2021-04-14,north
4653,"$2,370.00",2021-04-14,south
4654,"$2,485.00",2021-04-14,east
4655,"$2,085.00",2021-04-14,west
4656,"$2,185.00",2021-04-15,north
4657,"$2,275.00",2021-04-15,south
4658,"$2,050.00",2021-04-15,east
4659,"$2,320.00",2021-04-15,west
4660,"$2,335.00",2021-04-16,north
4661,"$2,415.00",2021-04-16,south
4662,"$2,115.00",2021-04-16,east
4663,"$2,380.00",2021-04-16,west
4664,"$2,375.00",2021-04-17,north
4665,"$2,250.00",2021-04-17,south
4666,"$2,415.00",2021-04-17,east
4667,"$2,395.00",2021-04-17,west
4668,"$2,005.00",2021-04-18,north
4669,"$2,215.00",2021-04-18,south
4670,"$2,405.00",2021-04-18,east
4671,"$2,265.00",2021-04-18,west
4672,"$2,160.00",2021-04-19,north
4673,"$2,115.00",2021-04-19,south
4674,"$2,175.00",2021-04-19,east
4675,"$2,420.00",2021-04-19,west
4676,"$2,290.00",2021-04-20,north
4677,"$2,115.00",2021-04-20,south
4678,"$2,110.00",2021-04-20,east
4679,"$2,395.00",2021-04-20,west
4680,"$2,400.00",2021-04-21,north
4681,"$2,195.00",2021-04-21,south
4682,"$2,095.00",2021-04-21,east
4683,"$2,330.00",2021-04-21,west
4684,"$2,235.00",2021-04-22,north
4685,"$2,195.00",2021-04-22,south
4686,"$2,480.00",2021-04-22,east
4687,"$2,270.00",2021-04-22,west
4688,"$2,280.00",2021-04-23,north
4689,"$2,065.00",2021-04-23,south
4690,"$2,065.00",2021-04-23,east
4691,"$2,260.00",2021-04-23,west
4692,"$2,440.00",2021-04-24,north
4693,"$2,130.00",2021-04-24,south
4694,"$2,345.00",2021-04-24,east
4695,"$2,020.00",2021-04-24,west
4696,"$2,275.00",2021-04-25,north
4697,"$2,375.00",2021-04-25,south
4698,"$2,340.00",2021-04-25,east
4699,"$2,300.00",2021-04-25,west
4700,"$2,260.00",2021-04-26,north
4701,"$2,295.00",2021-04-26,south
4702,"$2,295.00",2021-04-26,east
4703,"$2,115.00",2021-04-26,west
4704,"$2,095.00",2021-04-27,north
4705,"$2,010.00",2021-04-27,south
4706,"$2,245.00",2021-04-27,east
4707,"$2,245.00",2021-04-27,west
4708,"$2,385.00",2021-04-28,north
4709,"$2,230.00",2021-04-28,south
4710,"$2,285.00",2021-04-28,east
4711,"$2,115.00",2021-04-28,west
4712,"$2,150.00",2021-04-29,north
4713,"$2,065.00",2021-04-29,south
4714,"$2,110.00",2021-04-29,east
4715,"$2,175.00",2021-04-29,west
4716,"$2,320.00",2021-04-30,north
4717,"$2,435.00",2021-04-30,south
4718,"$2,050.00",2021-04-30,east
4719,"$2,165.00",2021-04-30,west
4720,"$2,460.00",2021-05-01,north
4721,"$2,165.00",2021-05-01,south
4722,"$2,110.00",2021-05-01,east
4723,"$2,320.00",2021-05-01,west
4724,"$2,305.00",2021-05-02,north
4725,"$2,145.00",2021-05-02,south
4726,"$2,460.00",2021-05-02,east
4727,"$2,260.00",2021-05-02,west
4728,"$2,355.00",2021-05-03,north
4729,"$2,070.00",2021-05-03,south
4730,"$2,455.00",2021-05-03,east
4731,"$2,090.00",2021-05-03,west
4732,"$2,270.00",2021-05-04,north
4733,"$2,425.00",2021-05-04,south
4734,"$2,415.00",2021-05-04,east
4735,"$2,065.00",2021-05-04,west
4736,"$2,315.00",2021-05-05,north
4737,"$2,120.00",2021-05-05,south
4738,"$2,330.00",2021-05-05,east
4739,"$2,295.00",2021-05-05,west
4740,"$2,120.00",2021-05-06,north
4741,"$2,050.00",2021-05-06,south
4742,"$2,140.00",2021-05-06,east
4743,"$2,230.00",2021-05-06,west
4744,"$2,090.00",2021-05-07,north
4745,"$2,335.00",2021-05-07,south
4746,"$2,125.00",2021-05-07,east
4747,"$2,380.00",2021-05-07,west
4748,"$2,090.00",2021-05-08,north
4749,"$2,490.00",2021-05-08,south
4750,"$2,200.00",2021-05-08,east
4751,"$2,045.00",2021-05-08,west
4752,"$2,140.00",2021-05-09,north
4753,"$2,115.00",2021-05-09,south
4754,"$2,045.00",2021-05-09,east
4755,"$2,385.00",2021-05-09,west
4756,"$2,250.00",2021-05-10,north
4757,"$2,325.00",2021-05-10,south
4758,"$2,325.00",2021-05-10,east
4759,"$2,400.00",2021-05-10,west
4760,"$2,120.00",2021-05-11,north
4761,"$2,165.00",2021-05-11,south
4762,"$2,175.00",2021-05-11,east
4763,"$2,190.00",2021-05-11,west
4764,"$2,155.00",2021-05-12,north
4765,"$2,325.00",2021-05-12,south
4766,"$2,025.00",2021-05-12,east
4767,"$2,455.00",2021-05-12,west
4768,"$2,330.00",2021-05-13,north
4769,"$2,210.00",2021-05-13,south
4770,"$2,010.00",2021-05-13,east
4771,"$2,320.00",2021-05-13,west
4772,"$2,135.00",2021-05-14,north
4773,"$2,500.00",2021-05-14,south
4774,"$2,140.00",2021-05-14,east
4775,"$2,190.00",2021-05-14,west
4776,"$2,240.00",2021-05-15,north
4777,"$2,180.00",2021-05-15,south
4778,"$2,020.00",2021-05-15,east
4779,"$2,390.00",2021-05-15,west
4780,"$2,375.00",2021-05-16,north
4781,"$2,050.00",2021-05-16,south
4782,"$2,080.00",2021-05-16,east
4783,"$2,055.00",2021-05-16,west
4784,"$2,020.00",2021-05-17,north
4785,"$2,470.00",2021-05-17,south
4786,"$2,220.00",2021-05-17,east
4787,"$2,255.00",2021-05-17,west
4788,"$2,185.00",2021-05-18,north
4789,"$2,455.00",2021-05-18,south
4790,"$2,270.00",2021-05-18,east
4791,"$2,415.00",2021-05-18,west
4792,"$2,400.00",2021-05-19,north
4793,"$2,300.00",2021-05-19,south
4794,"$2,175.00",2021-05-19,east
4795,"$2,020.00",2021-05-19,west
4796,"$2,195.00",2021-05-20,north
4797,"$2,050.00",2021-05-20,south
4798,"$2,055.00",2021-05-20,east
4799,"$2,300.00",2021-05-20,west
4800,"$2,480.00",2021-05-21,north
4801,"$2,240.00",2021-05-21,south
4802,"$2,025.00",2021-05-21,east
4803,"$2,480.00",2021-05-21,west
4804,"$2,430.00",2021-05-22,north
4805,"$2,100.00",2021-05-22,south
4806,"$2,420.00",2021-05-22,east
4807,"$2,410.00",2021-05-22,west
4808,"$2,155.00",2021-05-23,north
4809,"$2,345.00",2021-05-23,south
4810,"$2,045.00",2021-05-23,east
4811,"$2,240.00",2021-05-23,west
4812,"$2,390.00",2021-05-24,north
4813,"$2,210.00",2021-05-24,south
4814,"$2,105.00",2021-05-24,east
4815,"$2,075.00",2021-05-24,west
4816,"$2,020.00",2021-05-25,north
4817,"$2,105.00",2021-05-25,south
4818,"$2,295.00",2021-05-25,east
4819,"$2,005.00",2021-05-25,west
4820,"$2,475.00",2021-05-26,north
4821,"$2,210.00",2021-05-26,south
4822,"$2,040.00",2021-05-26,east
4823,"$2,085.00",2021-05-26,west
4824,"$2,080.00",2021-05-27,north
4825,"$2,260.00",2021-05-27,south
4826,"$2,345.00",2021-05-27,east
4827,"$2,160.00",2021-05-27,west
4828,"$2,205.00",2021-05-28,north
4829,"$2,055.00",2021-05-28,south
4830,"$2,280.00",2021-05-28,east
4831,"$2,205.00",2021-05-28,west
4832,"$2,150.00",2021-05-29,north
4833,"$2,450.00",2021-05-29,south
4834,"$2,005.00",2021-05-29,east
4835,"$2,115.00",2021-05-29,west
4836,"$2,380.00",2021-05-30,north
4837,"$2,225.00",2021-05-30,south
4838,"$2,485.00",2021-05-30,east
4839,"$2,310.00",2021-05-30,west
4840,"$2,395.00",2021-05-31,north
4841,"$2,095.00",2021-05-31,south
4842,"$2,220.00",2021-05-31,east
4843,"$2,130.00",2021-05-31,west
4844,"$2,140.00",2021-06-01,north
4845,"$2,450.00",2021-06-01,south
4846,"$2,055.00",2021-06-01,east
4847,"$2,215.00",2021-06-01,west
4848,"$2,015.00",2021-06-02,north
4849,"$2,350.00",2021-06-02,south
4850,"$2,005.00",2021-06-02,east
4851,"$2,015.00",2021-06-02,west
4852,"$2,375.00",2021-06-03,north
4853,"$2,025.00",2021-06-03,south
4854,"$2,375.00",2021-06-03,east
4855,"$2,300.00",2021-06-03,west
4856,"$2,405.00",2021-06-04,north
4857,"$2,135.00",2021-06-04,south
4858,"$2,315.00",2021-06-04,east
4859,"$2,300.00",2021-06-04,west
4860,"$2,425.00",2021-06-05,north
4861,"$2,400.00",2021-06-05,south
4862,"$2,245.00",2021-06-05,east
4863,"$2,085.00",2021-06-05,west
4864,"$2,020.00",2021-06-06,north
4865,"$2,190.00",2021-06-06,south
4866,"$2,450.00",2021-06-06,east
4867,"$2,245.00",2021-06-06,west
4868,"$2,390.00",2021-06-07,north
4869,"$2,020.00",2021-06-07,south
4870,"$2,360.00",2021-06-07,east
4871,"$2,070.00",2021-06-07,west
4872,"$2,290.00",2021-06-08,north
4873,"$2,035.00",2021-06-08,south
4874,"$2,450.00",2021-06-08,east
4875,"$2,120.00",2021-06-08,west
4876,"$2,480.00",2021-06-09,north
4877,"$2,500.00",2021-06-09,south
4878,"$2,365.00",2021-06-09,east
4879,"$2,330.00",2021-06-09,west
4880,"$2,280.00",2021-06-10,north
4881,"$2,015.00",2021-06-10,south
4882,"$2,500.00",2021-06-10,east
4883,"$2,405.00",2021-06-10,west
4884,"$2,385.00",2021-06-11,north
4885,"$2,090.00",2021-06-11,south
4886,"$2,300.00",2021-06-11,east
4887,"$2,350.00",2021-06-11,west
4888,"$2,095.00",2021-06-12,north
4889,"$2,375.00",2021-06-12,south
4890,"$2,270.00",2021-06-12,east
4891,"$2,365.00",2021-06-12,west
4892,"$2,205.00",2021-06-13,north
4893,"$2,260.00",2021-06-13,south
4894,"$2,135.00",2021-06-13,east
4895,"$2,280.00",2021-06-13,west
4896,"$2,485.00",2021-06-14,north
4897,"$2,025.00",2021-06-14,south
4898,"$2,460.00",2021-06-14,east
4899,"$2,285.00",2021-06-14,west
4900,"$2,090.00",2021-06-15,north
4901,"$2,075.00",2021-06-15,south
4902,"$2,125.00",2021-06-15,east
4903,"$2,085.00",2021-06-15,west
4904,"$2,410.00",2021-06-16,north
4905,"$2,265.00",2021-06-16,south
4906,"$2,145.00",2021-06-16,east
4907,"$2,320.00",2021-06-16,west
4908,"$2,260.00",2021-06-17,north
4909,"$2,460.00",2021-06-17,south
4910,"$2,060.00",2021-06-17,east
4911,"$2,120.00",2021-06-17,west
4912,"$2,325.00",2021-06-18,north
4913,"$2,275.00",2021-06-18,south
4914,"$2,285.00",2021-06-18,east
4915,"$2,150.00",2021-06-18,west
4916,"$2,160.00",2021-06-19,north
4917,"$2,020.00",2021-06-19,south
4918,"$2,430.00",2021-06-19,east
4919,"$2,025.00",2021-06-19,west
4920,"$2,280.00",2021-06-20,north
4921,"$2,425.00",2021-06-20,south
4922,"$2,230.00",2021-06-20,east
4923,"$2,160.00",2021-06-20,west
4924,"$2,360.00",2021-06-21,north
4925,"$2,305.00",2021-06-21,south
4926,"$2,105.00",2021-06-21,east
4927,"$2,290.00",2021-06-21,west
4928,"$2,280.00",2021-06-22,north
4929,"$2,010.00",2021-06-22,south
4930,"$2,095.00",2021-06-22,east
4931,"$2,270.00",2021-06-22,west
4932,"$2,080.00",2021-06-23,north
4933,"$2,345.00",2021-06-23,south
4934,"$2,240.00",2021-06-23,east
4935,"$2,425.00",2021-06-23,west
4936,"$2,390.00",2021-06-24,north
4937,"$2,155.00",2021-06-24,south
4938,"$2,060.00",2021-06-24,east
4939,"$2,055.00",2021-06-24,west
4940,"$2,140.00",2021-06-25,north
4941,"$2,340.00",2021-06-25,south
4942,"$2,030.00",2021-06-25,east
4943,"$2,310.00",2021-06-25,west
4944,"$2,065.00",2021-06-26,north
4945,"$2,330.00",2021-06-26,south
4946,"$2,145.00",2021-06-26,east
4947,"$2,050.00",2021-06-26,west
4948,"$2,095.00",2021-06-27,north
4949,"$2,460.00",2021-06-27,south
4950,"$2,195.00",2021-06-27,east
4951,"$2,020.00",2021-06-27,west
4952,"$2,185.00",2021-06-28,north
4953,"$2,190.00",2021-06-28,south
4954,"$2,050.00",2021-06-28,east
4955,"$2,045.00",2021-06-28,west
4956,"$2,155.00",2021-06-29,north
4957,"$2,135.00",2021-06-29,south
4958,"$2,280.00",2021-06-29,east
4959,"$2,485.00",2021-06-29,west
4960,"$2,040.00",2021-06-30,north
4961,"$2,130.00",2021-06-30,south
4962,"$2,490.00",2021-06-30,east
4963,"$2,160.00",2021-06-30,west
4964,"$2,065.00",2021-07-01,north
4965,"$2,355.00",2021-07-01,south
4966,"$2,205.00",2021-07-01,east
4967,"$2,265.00",2021-07-01,west
4968,"$2,005.00",2021-07-02,north
4969,"$2,450.00",2021-07-02,south
4970,"$2,500.00",2021-07-02,east
4971,"$2,445.00",2021-07-02,west
4972,"$2,460.00",2021-07-03,north
4973,"$2,060.00",2021-07-03,south
4974,"$2,090.00",2021-07-03,east
4975,"$2,415.00",2021-07-03,west
4976,"$2,395.00",2021-07-04,north
4977,"$2,370.00",2021-07-04,south
4978,"$2,110.00",2021-07-04,east
4979,"$2,395.00",2021-07-04,west
4980,"$2,205.00",2021-07-05,north
4981,"$2,245.00",2021-07-05,south
4982,"$2,330.00",2021-07-05,east
4983,"$2,010.00",2021-07-05,west
4984,"$2,430.00",2021-07-06,north
4985,"$2,125.00",2021-07-06,south
4986,"$2,235.00",2021-07-06,east
4987,"$2,175.00",2021-07-06,west
4988,"$2,460.00",2021-07-07,north
4989,"$2,500.00",2021-07-07,south
4990,"$2,315.00",2021-07-07,east
4991,"$2,120.00",2021-07-07,west
4992,"$2,040.00",2021-07-08,north
4993,"$2,425.00",2021-07-08,south
4994,"$2,375.00",2021-07-08,east
4995,"$2,080.00",2021-07-08,west
4996,"$2,105.00",2021-07-09,north
4997,"$2,240.00",2021-07-09,south
4998,"$2,015.00",2021-07-09,east
4999,"$2,170.00",2021-07-09,west
5000,"$2,195.00",2021-07-10,north
5001,"$2,440.00",2021-07-10,south
5002,"$2,040.00",2021-07-10,east
5003,"$2,260.00",2021-07-10,west
5004,"$2,170.00",2021-07-11,north
5005,"$2,200.00",2021-07-11,south
5006,"$2,260.00",2021-07-11,east
5007,"$2,395.00",2021-07-11,west
5008,"$2,010.00",2021-07-12,north
5009,"$2,005.00",2021-07-12,south
5010,"$2,250.00",2021-07-12,east
5011,"$2,010.00",2021-07-12,west
5012,"$2,145.00",2021-07-13,north
5013,"$2,105.00",2021-07-13,south
5014,"$2,265.00",2021-07-13,east
5015,"$2,020.00",2021-07-13,west
5016,"$2,295.00",2021-07-14,north
5017,"$2,330.00",2021-07-14,south
5018,"$2,280.00",2021-07-14,east
5019,"$2,045.00",2021-07-14,west
5020,"$2,375.00",2021-07-15,north
5021,"$2,370.00",2021-07-15,south
5022,"$2,255.00",2021-07-15,east
5023,"$2,305.00",2021-07-15,west
5024,"$2,440.00",2021-07-16,north
5025,"$2,020.00",2021-07-16,south
5026,"$2,035.00",2021-07-16,east
5027,"$2,155.00",2021-07-16,west
5028,"$2,145.00",2021-07-17,north
5029,"$2,080.00",2021-07-17,south
5030,"$2,345.00",2021-07-17,east
5031,"$2,230.00",2021-07-17,west
5032,"$2,375.00",2021-07-18,north
5033,"$2,165.00",2021-07-18,south
5034,"$2,175.00",2021-07-18,east
5035,"$2,385.00",2021-07-18,west
5036,"$2,295.00",2021-07-19,north
5037,"$2,170.00",2021-07-19,south
5038,"$2,040.00",2021-07-19,east
5039,"$2,205.00",2021-07-19,west
5040,"$2,435.00",2021-07-20,north
5041,"$2,380.00",2021-07-20,south
5042,"$2,445.00",2021-07-20,east
5043,"$2,390.00",2021-07-20,west
5044,"$2,115.00",2021-07-21,north
5045,"$2,275.00",2021-07-21,south
5046,"$2,200.00",2021-07-21,east
5047,"$2,305.00",2021-07-21,west
5048,"$2,280.00",2021-07-22,north
5049,"$2,140.00",2021-07-22,south
5050,"$2,205.00",2021-07-22,east
5051,"$2,450.00",2021-07-22,west
5052,"$2,060.00",2021-07-23,north
5053,"$2,200.00",2021-07-23,south
5054,"$2,390.00",2021-07-23,east
5055,"$2,075.00",2021-07-23,west
5056,"$2,015.00",2021-07-24,north
5057,"$2,235.00",2021-07-24,south
5058,"$2,360.00",2021-07-24,east
5059,"$2,125.00",2021-07-24,west
5060,"$2,235.00",2021-07-25,north
5061,"$2,450.00",2021-07-25,south
5062,"$2,155.00",2021-07-25,east
5063,"$2,280.00",2021-07-25,west
5064,"$2,285.00",2021-07-26,north
5065,"$2,395.00",2021-07-26,south
5066,"$2,360.00",2021-07-26,east
5067,"$2,290.00",2021-07-26,west
5068,"$2,440.00",2021-07-27,north
5069,"$2,315.00",2021-07-27,south
5070,"$2,080.00",2021-07-27,east
5071,"$2,450.00",2021-07-27,west
5072,"$2,165.00",2021-07-28,north
5073,"$2,385.00",2021-07-28,south
5074,"$2,010.00",2021-07-28,east
5075,"$2,425.00",2021-07-28,west
5076,"$2,125.00",2021-07-29,north
5077,"$2,125.00",2021-07-29,south
5078,"$2,235.00",2021-07-29,east
5079,"$2,360.00",2021-07-29,west
5080,"$2,005.00",2021-07-30,north
5081,"$2,200.00",2021-07-30,south
5082,"$2,155.00",2021-07-30,east
5083,"$2,245.00",2021-07-30,west
5084,"$2,220.00",2021-07-31,north
5085,"$2,225.00",2021-07-31,south
5086,"$2,150.00",2021-07-31,east
5087,"$2,145.00",2021-07-31,west
5088,"$2,070.00",2021-08-01,north
5089,"$2,265.00",2021-08-01,south
5090,"$2,055.00",2021-08-01,east
5091,"$2,165.00",2021-08-01,west
5092,"$2,280.00",2021-08-02,north
5093,"$2,275.00",2021-08-02,south
5094,"$2,200.00",2021-08-02,east
5095,"$2,490.00",2021-08-02,west
5096,"$2,350.00",2021-08-03,north
5097,"$2,075.00",2021-08-03,south
5098,"$2,250.00",2021-08-03,east
5099,"$2,315.00",2021-08-03,west
5100,"$2,480.00",2021-08-04,north
5101,"$2,070.00",2021-08-04,south
5102,"$2,450.00",2021-08-04,east
5103,"$2,010.00",2021-08-04,west
5104,"$2,420.00",2021-08-05,north
5105,"$2,215.00",2021-08-05,south
5106,"$2,130.00",2021-08-05,east
5107,"$2,065.00",2021-08-05,west
5108,"$2,060.00",2021-08-06,north
5109,"$2,050.00",2021-08-06,south
5110,"$2,470.00",2021-08-06,east
5111,"$2,295.00",2021-08-06,west
5112,"$2,230.00",2021-08-07,north
5113,"$2,030.00",2021-08-07,south
5114,"$2,310.00",2021-08-07,east
5115,"$2,415.00",2021-08-07,west
5116,"$2,480.00",2021-08-08,north
5117,"$2,230.00",2021-08-08,south
5118,"$2,360.00",2021-08-08,east
5119,"$2,400.00",2021-08-08,west
5120,"$2,165.00",2021-08-09,north
5121,"$2,385.00",2021-08-09,south
5122,"$2,240.00",2021-08-09,east
5123,"$2,060.00",2021-08-09,west
5124,"$2,295.00",2021-08-10,north
5125,"$2,180.00",2021-08-10,south
5126,"$2,075.00",2021-08-10,east
5127,"$2,375.00",2021-08-10,west
5128,"$2,250.00",2021-08-11,north
5129,"$2,250.00",2021-08-11,south
5130,"$2,345.00",2021-08-11,east
5131,"$2,080.00",2021-08-11,west
5132,"$2,495.00",2021-08-12,north
5133,"$2,100.00",2021-08-12,south
5134,"$2,430.00",2021-08-12,east
5135,"$2,070.00",2021-08-12,west
5136,"$2,285.00",2021-08-13,north
5137,"$2,235.00",2021-08-13,south
5138,"$2,480.00",2021-08-13,east
